id,title,asset,givens_81,solution_81,clues,stored_difficulty,stored_score,rerated_difficulty,rerated_score,human_solved,solution_count,step_count,required_techniques,technique_counts,ranked_eligible,audit_reason
extreme_238,Extreme Challenge 238,assets/puzzles/extreme/extreme_04.json,740509300100000080306004000000900501070000040000060000050000018001320400400100005,748519362195632784326874159634987521879251643512463897253746918981325476467198235,26,expert,220,medium,148,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:31|naked_pair:1|naked_single:24,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 148, and the rater has no Extreme output band."
extreme_231,Extreme Challenge 231,assets/puzzles/extreme/extreme_04.json,905300671000020000300007000032800009004000503000502000109003000000050230280000000,925348671617925384348617952532864719864791523791532846159283467476159238283476195,26,expert,220,medium,147,true,1,57,hidden_pair|hidden_single|naked_pair|naked_single,hidden_single:21|naked_pair:1|hidden_pair:1|naked_single:34,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 147, and the rater has no Extreme output band."
extreme_023,Extreme Challenge 23,assets/puzzles/extreme/extreme_01.json,306000145000100030005000700000450300000060091007290058060010003104503000803000000,386729145279145836415836729921458367548367291637291458762914583194583672853672914,29,expert,220,medium,146,true,1,55,hidden_single|naked_single|pointing_pair,naked_single:37|hidden_single:15|pointing_pair:3,true,"Considered hard/expert because it requires pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 146, and the rater has no Extreme output band."
extreme_078,Extreme Challenge 78,assets/puzzles/extreme/extreme_02.json,008200700000010500470000900030192480000000005040600000003000804002540600080000072,358269741296417538471385926635192487129874365847653219963721854712548693584936172,27,expert,220,medium,146,true,1,57,hidden_single|naked_pair|naked_single|pointing_pair,hidden_single:13|naked_single:41|naked_pair:1|pointing_pair:2,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 146, and the rater has no Extreme output band."
extreme_137,Extreme Challenge 137,assets/puzzles/extreme/extreme_03.json,068900004700000020005000060000800000070410006090007401000600000040108609050074080,368952714714386925925741368431869572572413896896527431183695247247138659659274183,27,expert,220,medium,146,true,1,58,hidden_pair|hidden_single|naked_pair|naked_single,hidden_single:8|naked_pair:3|naked_single:46|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 146, and the rater has no Extreme output band."
extreme_186,Extreme Challenge 186,assets/puzzles/extreme/extreme_04.json,804900000007365000000000027500000048040090003060200070695000700001008005700009000,814972356927365814356841927579136248248597163163284579695413782431728695782659431,27,expert,220,medium,146,true,1,57,hidden_pair|hidden_single|naked_pair|naked_single,hidden_single:13|hidden_pair:2|naked_pair:1|naked_single:41,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 146, and the rater has no Extreme output band."
extreme_190,Extreme Challenge 190,assets/puzzles/extreme/extreme_04.json,000710000061080000940000060450201000007008300000430000070000038100000270804000001,325716849761984523948352167453271986217698354689435712572169438196843275834527691,26,expert,220,medium,146,true,1,57,hidden_pair|hidden_single|naked_single|pointing_pair,hidden_single:18|naked_single:37|hidden_pair:1|pointing_pair:1,true,"Considered hard/expert because it requires hidden_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 146, and the rater has no Extreme output band."
extreme_197,Extreme Challenge 197,assets/puzzles/extreme/extreme_04.json,004091002001200008000050900546002000010070060000000009000023807100000000705060030,854691372691237548237854916546912783912378465378546129469123857123785694785469231,26,expert,220,medium,145,true,1,57,hidden_single|naked_single|pointing_pair,naked_single:38|hidden_single:17|pointing_pair:2,true,"Considered hard/expert because it requires pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 145, and the rater has no Extreme output band."
extreme_223,Extreme Challenge 223,assets/puzzles/extreme/extreme_04.json,540900000002000000001400028000209006025080000010000059700540890100067500000000000,547928613892613475361475928473259186925186734618734259736542891189367542254891367,26,expert,220,medium,145,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:28|naked_single:27|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 145, and the rater has no Extreme output band."
extreme_047,Extreme Challenge 47,assets/puzzles/extreme/extreme_01.json,700005600002630900000080005300408000070013060006700000080070000127056040000000201,798125634512634987463987125351468792279513468846792513984271356127356849635849271,28,expert,220,medium,144,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:17|naked_pair:3|naked_single:36,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 144, and the rater has no Extreme output band."
extreme_097,Extreme Challenge 97,assets/puzzles/extreme/extreme_02.json,000980000407200090800007600640009507000000913010000040070000000961300000038020100,126983754457216398893547621642139587785462913319875246274691835961358472538724169,28,expert,220,medium,144,true,1,57,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:45|hidden_single:8|naked_pair:3|pointing_pair:1,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 144, and the rater has no Extreme output band."
extreme_099,Extreme Challenge 99,assets/puzzles/extreme/extreme_02.json,000003209259040300380000760030050000000761030006009400010000002003000800600100090,764813259259647381381592764938254176425761938176389425817935642593426817642178593,28,expert,220,medium,144,true,1,56,hidden_pair|hidden_single|naked_pair|naked_single|pointing_pair,naked_single:40|hidden_single:13|naked_pair:1|hidden_pair:1|pointing_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 144, and the rater has no Extreme output band."
extreme_143,Extreme Challenge 143,assets/puzzles/extreme/extreme_03.json,910800065600009308000000100000290000092100080400060050050000000000001006087650020,914837265625419378738526194863295741592174683471368952356942817249781536187653429,27,expert,220,medium,144,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:15|naked_pair:3|naked_single:39,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 144, and the rater has no Extreme output band."
extreme_152,Extreme Challenge 152,assets/puzzles/extreme/extreme_03.json,000070005600230040708000020001052000900000030000794001000000007007800103100900480,329478615615239748748165329861352974974681532532794861486513297297846153153927486,27,expert,220,medium,144,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:15|naked_pair:3|naked_single:39,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 144, and the rater has no Extreme output band."
extreme_266,Extreme Challenge 266,assets/puzzles/extreme/extreme_05.json,320806000000000050650000021800900100000530069700200030000009000270300006000000013,321856497497123658658794321835967142142538769769241835513689274274315986986472513,26,expert,220,medium,144,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:20|naked_pair:2|naked_single:35,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 144, and the rater has no Extreme output band."
extreme_050,Extreme Challenge 50,assets/puzzles/extreme/extreme_01.json,362090001400000050970800000003900002100305700000010600200650004006000000840100009,362597481418236957975841326653978142124365798789412635231659874596784213847123569,28,expert,220,medium,143,true,1,56,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:16|naked_pair:3,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 143, and the rater has no Extreme output band."
extreme_057,Extreme Challenge 57,assets/puzzles/extreme/extreme_01.json,087060025200000900000300008572009600000050400800000207745006000000500000900100074,487961325253748961619325748572489613136257489894613257745896132321574896968132574,28,expert,220,medium,143,true,1,56,hidden_pair|hidden_single|naked_pair|naked_single,hidden_single:14|naked_single:39|naked_pair:2|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 143, and the rater has no Extreme output band."
extreme_069,Extreme Challenge 69,assets/puzzles/extreme/extreme_02.json,000000000006745008090030574000800605560090000008300740600573000700000010040000300,457289163316745928892631574974812635563497281128356749681573492735924816249168357,28,expert,220,medium,143,true,1,55,hidden_pair|hidden_single|naked_pair|naked_single,hidden_single:21|hidden_pair:1|naked_single:32|naked_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 143, and the rater has no Extreme output band."
extreme_109,Extreme Challenge 109,assets/puzzles/extreme/extreme_02.json,040005000900340000005027300002080000501002600680500003003400007000060000058009200,346815972927346851815927364732684519591732648684591723263458197179263485458179236,27,expert,220,medium,143,true,1,57,hidden_pair|hidden_single|naked_pair|naked_single,hidden_single:12|naked_pair:2|hidden_pair:1|naked_single:42,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 143, and the rater has no Extreme output band."
extreme_111,Extreme Challenge 111,assets/puzzles/extreme/extreme_02.json,900000006701049000000000890000301000006050300170008000080900501000786002400510000,948235176761849253532167894254371689896452317173698425687924531315786942429513768,27,expert,220,medium,143,true,1,57,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:12|naked_pair:2|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 143, and the rater has no Extreme output band."
extreme_182,Extreme Challenge 182,assets/puzzles/extreme/extreme_04.json,008000653000000017200005000009030000800070321020000040100200000080407000002698070,498721653653849217217365498749132865865974321321586749174253986986417532532698174,27,expert,220,medium,143,true,1,57,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:42|hidden_single:12|naked_pair:2|pointing_pair:1,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 143, and the rater has no Extreme output band."
extreme_083,Extreme Challenge 83,assets/puzzles/extreme/extreme_02.json,400020700300000090200507860150376000804000000000000500928100400040800300500060000,486921753375648192219537864152376948894215637763489521928153476647892315531764289,28,expert,220,medium,142,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:8|naked_pair:4|naked_single:45,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 142, and the rater has no Extreme output band."
extreme_163,Extreme Challenge 163,assets/puzzles/extreme/extreme_03.json,008000047009800050050007063800500009924000000000400070000305210400000000000014790,368152947749863152251947863876531429924678531135429678697385214412796385583214796,27,expert,220,medium,142,true,1,56,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:36|hidden_single:18|naked_pair:1|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 142, and the rater has no Extreme output band."
extreme_205,Extreme Challenge 205,assets/puzzles/extreme/extreme_04.json,180000043003001000000600002200000000308070500006403007004308000020900001801007000,182795643463821759579634812217569438348172596956483127694318275725946381831257964,26,expert,220,medium,142,true,1,58,hidden_single|naked_pair|naked_single,hidden_single:11|naked_single:44|naked_pair:3,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 142, and the rater has no Extreme output band."
extreme_262,Extreme Challenge 262,assets/puzzles/extreme/extreme_05.json,043908000005037900090000007000079081160000070000000500501040706600810000000000000,743968152215437968896152437452379681168524379937681524581243796679815243324796815,26,expert,220,medium,142,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:25|naked_single:30|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 142, and the rater has no Extreme output band."
extreme_029,Extreme Challenge 29,assets/puzzles/extreme/extreme_01.json,020010060810000500609000000900000346060000108501003200307050010000006000100090025,725814963814639572639725481972581346463972158581463297397258614258146739146397825,28,expert,220,medium,141,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:21|naked_single:32|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 141, and the rater has no Extreme output band."
extreme_146,Extreme Challenge 146,assets/puzzles/extreme/extreme_03.json,600028900000001503007006000000084005710260800000000000070000001900600308208000056,653428917824791563197356284362984175715263849489517632576832491941675328238149756,27,expert,220,medium,141,true,1,57,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:12|naked_pair:3,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 141, and the rater has no Extreme output band."
extreme_154,Extreme Challenge 154,assets/puzzles/extreme/extreme_03.json,000900003043076000100030000008000000200683009010002000801050006000018020920304000,687921543543876192192435687368197254254683719719542368871259436436718925925364871,27,expert,220,medium,141,true,1,57,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:44|hidden_single:10|naked_pair:2|pointing_pair:1,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 141, and the rater has no Extreme output band."
extreme_202,Extreme Challenge 202,assets/puzzles/extreme/extreme_04.json,900000000037000000002008750200085300003240000008700029010007030000090080805002000,981573264537624198642918753294185376763249815158736429419857632326491587875362941,26,expert,220,medium,141,true,1,56,hidden_single|naked_single|pointing_pair,hidden_single:22|naked_single:33|pointing_pair:1,true,"Considered hard/expert because it requires pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 141, and the rater has no Extreme output band."
extreme_249,Extreme Challenge 249,assets/puzzles/extreme/extreme_05.json,040570000027010030080004000400260000206001000803000700030000078000000000002706310,349572861527618439681394257495267183276831945813459726134925678768143592952786314,26,expert,220,medium,141,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:24|naked_single:31|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 141, and the rater has no Extreme output band."
extreme_270,Extreme Challenge 270,assets/puzzles/extreme/extreme_05.json,070000000201080000940005006008900500502073010010000000120000090000400600600700024,876394251251687943943125876738941562562873419419256738124568397397412685685739124,26,expert,220,medium,141,true,1,57,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:17|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 141, and the rater has no Extreme output band."
extreme_075,Extreme Challenge 75,assets/puzzles/extreme/extreme_02.json,003017900000000020090632001005309067010050390000000000306501200008000006400000500,263817954781945623594632871845329167617458392932176485376581249158294736429763518,28,expert,220,medium,140,true,1,56,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:11|naked_pair:2|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 140, and the rater has no Extreme output band."
extreme_094,Extreme Challenge 94,assets/puzzles/extreme/extreme_02.json,900030080000609200207004901800000052603000800000040600080203007000070090500080020,916732485458619273237854961841396752693527814725148639189263547362475198574981326,28,expert,220,medium,140,true,1,56,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:13|naked_pair:3,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 140, and the rater has no Extreme output band."
extreme_127,Extreme Challenge 127,assets/puzzles/extreme/extreme_03.json,002001304008002000970000025009420060500080030000510008000000150004000003190800000,652971384348652917971348625789423561516789432423516798837264159264195873195837246,27,expert,220,medium,140,true,1,56,hidden_single|naked_single|pointing_pair,naked_single:40|hidden_single:14|pointing_pair:2,true,"Considered hard/expert because it requires pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 140, and the rater has no Extreme output band."
extreme_142,Extreme Challenge 142,assets/puzzles/extreme/extreme_03.json,400090000059060073000000150040001308028070010600000000061703504002000000500000030,473195286159268473286437159947651328328974615615382947861723594732549861594816732,27,expert,220,medium,140,true,1,56,hidden_single|naked_pair|naked_single|pointing_pair,hidden_single:16|naked_pair:1|pointing_pair:1|naked_single:38,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 140, and the rater has no Extreme output band."
extreme_252,Extreme Challenge 252,assets/puzzles/extreme/extreme_05.json,001789020000000000540301008000006003000930007908000100000000031625010000800000600,361789524789542316542361798274156983156938247938274165497625831625813479813497652,26,expert,220,medium,140,true,1,57,hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:16|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 140, and the rater has no Extreme output band."
extreme_005,Extreme Challenge 05,assets/puzzles/extreme/extreme_01.json,500000800000846000640020900903000000854017000700000405006004000470092038200083540,527931864139846752648725913963458271854217396712369485386574129475192638291683547,32,expert,220,medium,139,true,1,53,hidden_pair|hidden_single|naked_pair|naked_single|pointing_pair,hidden_single:9|naked_single:40|naked_pair:2|pointing_pair:1|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 139, and the rater has no Extreme output band."
extreme_021,Extreme Challenge 21,assets/puzzles/extreme/extreme_01.json,010002350503070600006309001000023508085000400200090006000030000870000200050900004,718642359593871642426359871167423598985716423234598716641235987879164235352987164,29,expert,220,medium,139,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:14|naked_pair:3|naked_single:38,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 139, and the rater has no Extreme output band."
extreme_076,Extreme Challenge 76,assets/puzzles/extreme/extreme_02.json,200080109007509240150020800000800304010076000000000000000008490090002000578000030,243687159867519243159423867726895314314276985985134726632758491491362578578941632,28,expert,220,medium,139,true,1,56,hidden_pair|hidden_single|naked_single|pointing_pair,naked_single:47|hidden_single:6|pointing_pair:2|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 139, and the rater has no Extreme output band."
extreme_100,Extreme Challenge 100,assets/puzzles/extreme/extreme_02.json,500000000000060003038901060790600840800000000001042000060058020070106450000000106,546283971917564283238971564793615842824739615651842739169458327372196458485327196,28,expert,220,medium,139,true,1,55,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:36|hidden_single:17|naked_pair:1|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 139, and the rater has no Extreme output band."
extreme_104,Extreme Challenge 104,assets/puzzles/extreme/extreme_02.json,630720000005300280070100000000001900000267015008003002000010000400602000003005009,634728591915346287872159463726581934349267815158493672587914326491632758263875149,27,expert,220,medium,139,true,1,56,hidden_single|naked_pair|naked_single|pointing_pair,hidden_single:15|naked_pair:1|pointing_pair:1|naked_single:39,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 139, and the rater has no Extreme output band."
extreme_130,Extreme Challenge 130,assets/puzzles/extreme/extreme_03.json,000020010800000700040096800000000097170000340050109000017008203000007000008230400,796823514823541769541796832682354197179682345354179628417968253235417986968235471,27,expert,220,medium,139,true,1,56,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:39|hidden_single:15|naked_pair:1|pointing_pair:1,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 139, and the rater has no Extreme output band."
extreme_170,Extreme Challenge 170,assets/puzzles/extreme/extreme_03.json,007050000054060710002100090000001000000008034000520807490000071006093000200006000,137954286954862713862137495678341952529678134341529867493285671716493528285716349,27,expert,220,medium,139,true,1,57,hidden_pair|hidden_single|naked_pair|naked_single|pointing_pair,naked_single:48|hidden_single:6|naked_pair:1|hidden_pair:1|pointing_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 139, and the rater has no Extreme output band."
extreme_244,Extreme Challenge 244,assets/puzzles/extreme/extreme_05.json,500100000009205010000006800080400602300000000006000740001039068000600000000500379,528147936639285417714396825185473692347962581296851743451739268973628154862514379,26,expert,220,medium,139,true,1,57,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:15|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 139, and the rater has no Extreme output band."
extreme_088,Extreme Challenge 88,assets/puzzles/extreme/extreme_02.json,000000080000390570576004000000700100040001309008953000002009010000400832700030000,293675481481392576576184293359746128647821359128953647832569714965417832714238965,28,expert,220,medium,138,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:11|naked_pair:3|naked_single:42,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 138, and the rater has no Extreme output band."
extreme_166,Extreme Challenge 166,assets/puzzles/extreme/extreme_03.json,500008206000000140408026900300000509000341082000000000060000000087060094000107000,593418276726593148418726953341872569659341782872659431265934817187265394934187625,27,expert,220,medium,138,true,1,56,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:16|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 138, and the rater has no Extreme output band."
extreme_174,Extreme Challenge 174,assets/puzzles/extreme/extreme_03.json,100400658200000003005000090002060300001000007806903005000000000000600780564080002,137492658249856173685371294452768319391524867876913425718239546923645781564187932,27,expert,220,medium,138,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:16|naked_pair:2|naked_single:38,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 138, and the rater has no Extreme output band."
extreme_189,Extreme Challenge 189,assets/puzzles/extreme/extreme_04.json,060070500000430080000001040000600097079000803000020000005000100100000038080010654,364879521512436789798251346451683297279145863836927415645398172127564938983712654,26,expert,220,medium,138,true,1,58,hidden_single|naked_pair|naked_single,naked_single:48|hidden_single:7|naked_pair:3,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 138, and the rater has no Extreme output band."
extreme_211,Extreme Challenge 211,assets/puzzles/extreme/extreme_04.json,000000500100000076768000209000037095000200000000000460570000080019080300000050901,492678513135942876768315249624837195951264738387591462573129684219486357846753921,26,expert,220,medium,138,true,1,57,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:12|naked_pair:1|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 138, and the rater has no Extreme output band."
extreme_253,Extreme Challenge 253,assets/puzzles/extreme/extreme_05.json,000600080020003000009001624508046030000000040000200005090050007700402000050100400,175624983426983571389571624518746239932815746647239815294358167761492358853167492,26,expert,220,medium,138,true,1,57,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:12|naked_pair:1|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 138, and the rater has no Extreme output band."
extreme_035,Extreme Challenge 35,assets/puzzles/extreme/extreme_01.json,000700450007400002650012700536070000009630001000000000300100004000000520400020190,213789456987456312654312789536271948849635271172948635325197864791864523468523197,28,expert,220,medium,137,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:17|naked_single:36|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 137, and the rater has no Extreme output band."
extreme_059,Extreme Challenge 59,assets/puzzles/extreme/extreme_01.json,000002047000096200100040000020900800308020750000360004200500900000080400010079002,896132547745896231132745698421957863368421759957368124283514976679283415514679382,28,expert,220,medium,137,true,1,55,hidden_pair|hidden_single|naked_single|pointing_pair,naked_single:40|hidden_single:13|hidden_pair:1|pointing_pair:1,true,"Considered hard/expert because it requires hidden_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 137, and the rater has no Extreme output band."
extreme_085,Extreme Challenge 85,assets/puzzles/extreme/extreme_02.json,005308000000500082820004009089003007000000200040001950200750090030400000000039400,795328146461597382823164579589243617176985234342671958214756893938412765657839421,28,expert,220,medium,137,true,1,55,hidden_single|naked_pair|naked_single,naked_single:36|hidden_single:17|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 137, and the rater has no Extreme output band."
extreme_214,Extreme Challenge 214,assets/puzzles/extreme/extreme_04.json,064700005031000480000060000300000062510008000008007050100290000200003507000000600,864731295731952486952864173347519862519628734628347951175296348296483517483175629,26,expert,220,medium,137,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:13|naked_single:42|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 137, and the rater has no Extreme output band."
extreme_254,Extreme Challenge 254,assets/puzzles/extreme/extreme_05.json,000057390200800000500000010000098500000010230105000000427906000851000000009080000,618457392293861475574329816732698541986514237145273689427936158851742963369185724,26,expert,220,medium,137,true,1,56,hidden_single|naked_pair|naked_single,naked_single:35|hidden_single:20|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 137, and the rater has no Extreme output band."
extreme_013,Extreme Challenge 13,assets/puzzles/extreme/extreme_01.json,006000501050026030080540000900000400030005090600000308800150074010600000704002003,276839541451726839389541726927318465138465297645297318892153674513674982764982153,29,expert,220,medium,136,true,1,53,hidden_pair|hidden_single|naked_single,hidden_single:23|naked_single:29|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair; not true Extreme because current rater classifies the puzzle as medium with score 136, and the rater has no Extreme output band."
extreme_052,Extreme Challenge 52,assets/puzzles/extreme/extreme_01.json,003000015500000000879500300080900040041082000007001083005000800000298000200700030,423879615516423978879516324382957146641382759957641283765134892134298567298765431,28,expert,220,medium,136,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:16|naked_single:37|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 136, and the rater has no Extreme output band."
extreme_053,Extreme Challenge 53,assets/puzzles/extreme/extreme_01.json,007050100040103090000000408004000000021930070090570001482009000009065000000800300,967458123548123697213697458754281936821936574396574281482319765139765842675842319,28,expert,220,medium,136,true,1,55,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:14|naked_pair:1|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 136, and the rater has no Extreme output band."
extreme_184,Extreme Challenge 184,assets/puzzles/extreme/extreme_04.json,000000407070526080000097006001000003800004270200000900000130000190742000020000030,562381497479526381318497526941275863836914275257863914685139742193742658724658139,27,expert,220,medium,136,true,1,56,hidden_pair|hidden_single|naked_single,hidden_single:10|hidden_pair:2|naked_single:44,true,"Considered hard/expert because it requires hidden_pair; not true Extreme because current rater classifies the puzzle as medium with score 136, and the rater has no Extreme output band."
extreme_204,Extreme Challenge 204,assets/puzzles/extreme/extreme_04.json,090803057030000004007000080005000700008900000060180090000092070000010069020700500,294863157836571924517249386945326718178954632362187495451692873783415269629738541,26,expert,220,medium,136,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:19|naked_pair:1|naked_single:36,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 136, and the rater has no Extreme output band."
extreme_215,Extreme Challenge 215,assets/puzzles/extreme/extreme_04.json,100002540000000310006030000010005060000009000285000100000360790301000250900004000,137892546892456317456137982719285463643719825285643179524361798361978254978524631,26,expert,220,medium,136,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:19|naked_single:36|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 136, and the rater has no Extreme output band."
extreme_230,Extreme Challenge 230,assets/puzzles/extreme/extreme_04.json,400000075000000600700260800657400000000050204800001060500000000000100720076800900,462389175983517642715264893657428319139756284824931567591672438348195726276843951,26,expert,220,medium,136,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:19|naked_pair:1|naked_single:36,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 136, and the rater has no Extreme output band."
