pack_id,pack_title,expected_band,puzzle_id,stored_difficulty,stored_score,rerated_difficulty,rerated_score,clues,human_solved,solution_count,aligned,required_techniques
discipline,Discipline,easy,discipline_029,easy,110,easy,105,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_030,easy,110,easy,103,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_031,easy,110,easy,107,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_032,easy,110,easy,106,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_033,easy,110,easy,109,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_034,easy,110,easy,108,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_035,easy,110,easy,110,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_036,easy,110,easy,110,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_037,easy,110,easy,110,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_038,easy,110,easy,104,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_039,easy,110,easy,110,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_040,easy,110,easy,106,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_041,easy,110,easy,106,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_042,easy,110,easy,104,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_043,easy,110,easy,110,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_044,easy,110,easy,103,35,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_045,easy,110,easy,106,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_046,easy,110,easy,108,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_047,easy,110,easy,110,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_048,easy,110,easy,110,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_049,easy,110,easy,110,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_050,easy,110,easy,105,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_051,easy,110,easy,110,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_052,easy,110,easy,102,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_053,easy,110,easy,109,35,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_054,easy,110,easy,106,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_055,easy,110,easy,108,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_056,easy,110,easy,102,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_057,easy,110,easy,108,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_058,easy,110,easy,107,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_059,easy,110,easy,102,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_060,easy,110,easy,106,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_061,easy,110,easy,110,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_062,easy,110,easy,107,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_063,easy,110,easy,110,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_064,easy,110,easy,107,35,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_065,easy,110,easy,110,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_066,easy,110,easy,104,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_067,easy,110,easy,108,35,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_068,easy,110,easy,104,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_069,easy,110,easy,104,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_070,easy,110,easy,105,35,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_071,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_072,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_073,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_074,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_075,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_076,easy,110,easy,110,34,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_077,easy,110,easy,110,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_078,easy,110,easy,104,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_079,easy,110,easy,107,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_080,easy,110,easy,108,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_081,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_082,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_083,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_084,easy,110,easy,108,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_085,easy,110,easy,108,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_086,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_087,easy,110,easy,109,34,true,1,true,hidden_pair|hidden_single|naked_single
discipline,Discipline,easy,discipline_088,easy,110,easy,106,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_089,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_090,easy,110,easy,106,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_091,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_092,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_093,easy,110,easy,108,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_094,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_095,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_096,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_097,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_098,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_099,easy,110,easy,109,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_100,easy,110,easy,108,34,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_101,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_102,easy,110,easy,104,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_103,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_104,easy,110,easy,107,34,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_105,easy,110,easy,107,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_106,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_107,easy,110,easy,110,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_108,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_109,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_110,easy,110,easy,109,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_111,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_112,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_113,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_114,easy,110,easy,109,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_115,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_116,easy,110,easy,108,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_117,easy,110,easy,110,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_118,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_119,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_120,easy,110,easy,105,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_121,easy,110,easy,110,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_122,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_123,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_124,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_125,easy,110,easy,109,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_126,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_127,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_128,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_129,easy,110,easy,106,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_130,easy,110,easy,107,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_131,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_132,easy,111,easy,111,36,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_133,easy,111,easy,111,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_134,easy,111,easy,111,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_135,easy,111,easy,111,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_136,easy,111,easy,111,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_137,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_138,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_139,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_140,easy,111,easy,111,35,true,1,true,hidden_single|naked_pair|naked_single|pointing_pair
discipline,Discipline,easy,discipline_141,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_142,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_143,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_144,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_145,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_146,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_147,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_148,easy,111,easy,111,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_149,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_150,easy,111,easy,111,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_151,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_152,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_153,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_154,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_155,easy,111,easy,111,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_156,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_157,easy,111,easy,111,34,true,1,true,hidden_pair|hidden_single|naked_single
discipline,Discipline,easy,discipline_158,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_159,easy,111,easy,111,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_160,easy,111,easy,111,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_161,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_162,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_163,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_164,easy,110,easy,104,36,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_165,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_166,easy,111,easy,111,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_167,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_168,easy,111,easy,111,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_169,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_170,easy,111,easy,111,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_171,easy,111,easy,111,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_172,easy,111,easy,111,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_173,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_174,easy,111,easy,111,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_175,easy,112,easy,112,36,true,1,true,hidden_pair|hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_176,easy,112,easy,112,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_177,easy,112,easy,112,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_178,easy,112,easy,112,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_179,easy,112,easy,112,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_180,easy,112,easy,112,35,true,1,true,hidden_pair|hidden_single|naked_single
discipline,Discipline,easy,discipline_181,easy,112,easy,112,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_182,easy,112,easy,112,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_183,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_184,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_185,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_186,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_187,easy,112,easy,112,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_188,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_189,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_190,easy,112,easy,112,34,true,1,true,hidden_single|naked_pair|naked_single|pointing_pair
discipline,Discipline,easy,discipline_191,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_192,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_193,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_194,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_195,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_196,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_197,easy,112,easy,112,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_198,easy,112,easy,112,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_199,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_200,easy,112,easy,112,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_201,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_202,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_203,easy,110,easy,109,36,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_204,easy,112,easy,112,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_205,easy,113,easy,113,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_206,easy,113,easy,113,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_207,easy,113,easy,113,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_208,easy,113,easy,113,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_209,easy,113,easy,113,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_210,easy,113,easy,113,35,true,1,true,hidden_pair|hidden_single|naked_single
discipline,Discipline,easy,discipline_211,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_212,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_213,easy,113,easy,113,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_214,easy,113,easy,113,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_215,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_216,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_217,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_218,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_219,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_220,easy,113,easy,113,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_221,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_222,easy,113,easy,113,34,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_223,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_224,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_225,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_226,easy,113,easy,113,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_227,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_228,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_229,easy,113,easy,113,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_230,easy,113,easy,113,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_231,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_232,easy,113,easy,113,34,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_233,easy,113,easy,113,34,true,1,true,hidden_single|naked_pair|naked_single|pointing_pair
discipline,Discipline,easy,discipline_234,easy,113,easy,113,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_235,easy,114,easy,114,36,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_236,easy,114,easy,114,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_237,easy,114,easy,114,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_238,easy,114,easy,114,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_239,easy,114,easy,114,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_240,easy,114,easy,114,35,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_241,easy,114,easy,114,35,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_242,easy,114,easy,114,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_243,easy,114,easy,114,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_244,easy,114,easy,114,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_245,easy,114,easy,114,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_246,easy,110,easy,110,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_247,easy,114,easy,114,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_248,easy,114,easy,114,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_249,easy,114,easy,114,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_250,easy,114,easy,114,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_251,easy,114,easy,114,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_252,easy,114,easy,114,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_253,easy,114,easy,114,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_254,easy,114,easy,114,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_255,easy,114,easy,114,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_256,easy,114,easy,114,34,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_257,easy,114,easy,114,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_258,easy,114,easy,114,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_259,easy,114,easy,114,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_260,easy,115,easy,115,36,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_261,easy,115,easy,115,36,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_262,easy,115,easy,115,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_263,easy,115,easy,115,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_264,easy,115,easy,115,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_265,easy,115,easy,115,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_266,easy,115,easy,115,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_267,easy,115,easy,115,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_268,easy,115,easy,115,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_269,easy,115,easy,115,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_270,easy,115,easy,115,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_271,easy,116,easy,116,36,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_272,easy,116,easy,116,36,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_273,easy,116,easy,116,36,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_274,easy,116,easy,116,35,true,1,true,hidden_pair|hidden_single|naked_single
discipline,Discipline,easy,discipline_275,easy,116,easy,116,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_276,easy,116,easy,116,35,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_277,easy,116,easy,116,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_278,easy,116,easy,116,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_279,easy,116,easy,116,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_280,easy,116,easy,116,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_281,easy,116,easy,116,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_282,easy,116,easy,116,34,true,1,true,hidden_single|naked_pair|naked_single|pointing_pair
discipline,Discipline,easy,discipline_283,easy,117,easy,117,36,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_284,easy,124,easy,124,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_285,easy,117,easy,117,35,true,1,true,hidden_single|naked_pair|naked_single|pointing_pair
discipline,Discipline,easy,discipline_286,easy,117,easy,117,35,true,1,true,hidden_pair|hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_287,easy,117,easy,117,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_288,easy,117,easy,117,35,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_289,easy,117,easy,117,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_290,easy,117,easy,117,34,true,1,true,hidden_single|naked_single|pointing_pair
discipline,Discipline,easy,discipline_291,easy,117,easy,117,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_292,easy,117,easy,117,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_293,easy,117,easy,117,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_294,easy,117,easy,117,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_295,easy,117,easy,117,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_296,easy,117,easy,117,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_297,easy,118,easy,118,36,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_298,easy,118,easy,118,36,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_299,easy,118,easy,118,35,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_300,easy,110,easy,109,34,true,1,true,hidden_pair|hidden_single|naked_single
discipline,Discipline,easy,discipline_301,easy,118,easy,118,34,true,1,true,hidden_single|naked_single
discipline,Discipline,easy,discipline_302,easy,118,easy,118,34,true,1,true,hidden_single|naked_pair|naked_single
discipline,Discipline,easy,discipline_303,easy,119,easy,119,36,true,1,true,hidden_single|naked_pair|naked_single|pointing_pair
discipline,Discipline,easy,discipline_304,easy,119,easy,119,35,true,1,true,hidden_pair|hidden_single|naked_pair|naked_single
