id,title,asset,givens_81,solution_81,clues,stored_difficulty,stored_score,rerated_difficulty,rerated_score,human_solved,solution_count,step_count,required_techniques,technique_counts,ranked_eligible,audit_reason
mastery_117,Mastery 117,assets/puzzles/mastery/mastery_02.json,000003102300005609020600400000060004068000570900010806000201000002000005639000018,896473152374125689521698437715862394268349571943517826457281963182936745639754218,29,hard,185,medium,137,true,1,55,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:10|naked_pair:2|hidden_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as medium with score 137."
mastery_138,Mastery 138,assets/puzzles/mastery/mastery_03.json,130000002000000856500702000009403000453078009000200500027900605000000400000300087,134586972792134856586792314219453768453678129678219543827941635365827491941365287,29,hard,185,medium,137,true,1,55,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:12|naked_pair:3,true,Requires naked_pair; current rater classifies the puzzle as medium with score 137.
mastery_149,Mastery 149,assets/puzzles/mastery/mastery_03.json,200000095086050002000407860000030024060042710090700000010590080000003000000008106,247816395186359472539427861871635924365942718492781653613594287728163549954278136,29,hard,185,medium,137,true,1,54,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:35|hidden_single:17|pointing_pair:1|naked_pair:1,true,"Requires naked_pair, pointing_pair; current rater classifies the puzzle as medium with score 137."
mastery_183,Mastery 183,assets/puzzles/mastery/mastery_04.json,050620000200071500001048000000094300000000076002167009000400258109000700000000090,458623917263971584791548632617894325984352176532167849376419258149285763825736491,28,hard,185,medium,137,true,1,55,hidden_single|naked_pair|naked_single|pointing_pair,hidden_single:15|naked_single:38|naked_pair:1|pointing_pair:1,true,"Requires naked_pair, pointing_pair; current rater classifies the puzzle as medium with score 137."
mastery_250,Mastery 250,assets/puzzles/mastery/mastery_05.json,902006070000503000000000816800650009000309400090481000000030008000000700327908060,942816573168573294735294816814657329576329481293481657651732948489165732327948165,29,hard,185,medium,137,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:12|naked_pair:3|naked_single:40,true,Requires naked_pair; current rater classifies the puzzle as medium with score 137.
mastery_268,Mastery 268,assets/puzzles/mastery/mastery_05.json,961520080070000000000700910000000004510002008702800590000000100000905000807300409,961524387378691245254738916683159724519472638742863591495287163136945872827316459,28,hard,185,medium,137,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:10|naked_pair:3|naked_single:43,true,Requires naked_pair; current rater classifies the puzzle as medium with score 137.
mastery_087,Mastery 87,assets/puzzles/mastery/mastery_02.json,009800003000006000050034690000308000200569000800040056080601579007400000000005008,619857423432916785758234691965378214241569837873142956384621579597483162126795348,29,hard,185,medium,136,true,1,54,hidden_single|naked_pair|naked_single,naked_single:34|hidden_single:18|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 136.
mastery_190,Mastery 190,assets/puzzles/mastery/mastery_04.json,180005070200009008039000000300000700007090206800400109020503000000020000503910400,186245973245739618739186524391862745457391286862457139624573891918624357573918462,28,hard,185,medium,136,true,1,56,hidden_single|naked_single|pointing_pair,naked_single:50|hidden_single:3|pointing_pair:3,true,Requires pointing_pair; current rater classifies the puzzle as medium with score 136.
mastery_004,Mastery 04,assets/puzzles/mastery/mastery_01.json,060107804400060007731050209200000690890302001140090300000706000000010000314080000,962137854458269137731854269273541698896372541145698372589726413627413985314985726,33,hard,185,medium,135,true,1,52,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:11|naked_pair:4,true,Requires naked_pair; current rater classifies the puzzle as medium with score 135.
mastery_033,Mastery 33,assets/puzzles/mastery/mastery_01.json,005100080003402006010807200032000000100308050000070830078200500000000300324005008,245169783783452916916837245832594167167328459459671832678243591591786324324915678,30,hard,185,medium,135,true,1,52,hidden_single|naked_single|pointing_pair,hidden_single:24|pointing_pair:1|naked_single:27,true,Requires pointing_pair; current rater classifies the puzzle as medium with score 135.
mastery_156,Mastery 156,assets/puzzles/mastery/mastery_03.json,040005001001006050000217068300000504000000012060040039000860040030070800206050000,648935271721486953593217468379621584854793612162548739917862345435179826286354197,29,hard,185,medium,135,true,1,54,hidden_single|naked_pair|naked_single,naked_single:35|hidden_single:17|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 135.
mastery_206,Mastery 206,assets/puzzles/mastery/mastery_04.json,030200001400051000009000004008000010090007245024003087945000002000782000080000000,836274591472951368159638724768425913391867245524193687945316872613782459287549136,28,hard,185,medium,135,true,1,55,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:15|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 135.
mastery_021,Mastery 21,assets/puzzles/mastery/mastery_01.json,849000007000000000070000520690050031000431009013089000900208070286005900100900000,849526317562317894371894526698752431725431689413689752934268175286175943157943268,31,hard,185,medium,134,true,1,53,hidden_single|naked_single|pointing_pair,naked_single:43|hidden_single:7|pointing_pair:3,true,Requires pointing_pair; current rater classifies the puzzle as medium with score 134.
mastery_056,Mastery 56,assets/puzzles/mastery/mastery_01.json,508001020000800091910423000000040000896002000000609100300000004000508907609010008,568791423234856791917423856721345689896172345453689172385967214142538967679214538,30,hard,185,medium,134,true,1,53,hidden_pair|hidden_single|naked_single,naked_single:37|hidden_single:14|hidden_pair:2,true,Requires hidden_pair; current rater classifies the puzzle as medium with score 134.
mastery_076,Mastery 76,assets/puzzles/mastery/mastery_02.json,400006002090200043700045619000052060000160000013000004000500000207034000060891000,435916872196278543728345619879452361542163987613789254981527436257634198364891725,30,hard,185,medium,134,true,1,54,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:11|naked_pair:3,true,Requires naked_pair; current rater classifies the puzzle as medium with score 134.
mastery_101,Mastery 101,assets/puzzles/mastery/mastery_02.json,004001980000900070580406000320000047005620100801000000900000702050700009007310000,674231985132985476589476231326198547745623198891547623913854762458762319267319854,29,hard,185,medium,134,true,1,54,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:38|hidden_single:14|pointing_pair:1|naked_pair:1,true,"Requires naked_pair, pointing_pair; current rater classifies the puzzle as medium with score 134."
mastery_139,Mastery 139,assets/puzzles/mastery/mastery_03.json,803000005060000000279600300050004000000037009027500401400005006000300597090108000,843729165561483972279651348956814723184237659327596481432975816618342597795168234,29,hard,185,medium,134,true,1,54,hidden_single|naked_pair|naked_single,naked_single:36|hidden_single:16|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 134.
mastery_157,Mastery 157,assets/puzzles/mastery/mastery_03.json,000090016060074930089000000506107004700400000000005200090512000800006100051040000,427893516165274938389651742536127894712489653948365271693512487874936125251748369,29,hard,185,medium,134,true,1,54,hidden_pair|hidden_single|naked_single|pointing_pair,naked_single:40|hidden_single:12|hidden_pair:1|pointing_pair:1,true,"Requires hidden_pair, pointing_pair; current rater classifies the puzzle as medium with score 134."
mastery_168,Mastery 168,assets/puzzles/mastery/mastery_03.json,001508090060130000000006030002007659090240000078000000017000004800360021000000080,321578496964132578785496132432817659596243817178659243217985364859364721643721985,28,hard,185,medium,134,true,1,55,hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:14|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 134.
mastery_173,Mastery 173,assets/puzzles/mastery/mastery_03.json,005000000001260907632000408006970000010002300820600000000026039000000280000359000,975148623481263957632597418356971842719482365824635791147826539593714286268359174,29,hard,185,medium,134,true,1,55,hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:9|naked_pair:3,true,Requires naked_pair; current rater classifies the puzzle as medium with score 134.
mastery_181,Mastery 181,assets/puzzles/mastery/mastery_04.json,006000372703150840000200001284000500000000000000004013001580230000000000302700005,516948372723156849498273651284317596137695428965824713671589234859432167342761985,28,hard,185,medium,134,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:21|naked_pair:1|naked_single:32,true,Requires naked_pair; current rater classifies the puzzle as medium with score 134.
mastery_199,Mastery 199,assets/puzzles/mastery/mastery_04.json,000005078600740000008000630000879210000004700009106000547000000000003540100050090,921365478635748921478291635354879216216534789789126354547982163892613547163457892,28,hard,185,medium,134,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:14|naked_single:39|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 134.
mastery_224,Mastery 224,assets/puzzles/mastery/mastery_04.json,607500001000000000900001267038010000095308000100975000000720000003000000000450186,627594831381267594954831267438612975795348612162975348816729453543186729279453186,28,hard,185,medium,134,true,1,55,hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:14|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 134.
mastery_260,Mastery 260,assets/puzzles/mastery/mastery_05.json,000040089000070430435010000007000800050020000000100297508290000670004000900007008,726543189189672435435918726297436851851729364364185297548291673673854912912367548,28,hard,185,medium,134,true,1,55,hidden_pair|hidden_single|naked_pair|naked_single,hidden_single:12|naked_single:41|hidden_pair:1|naked_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as medium with score 134."
mastery_266,Mastery 266,assets/puzzles/mastery/mastery_05.json,000103089000090604800040100020000578104000000000020000002000800503800241068000050,246153789351798624897642135629431578134587962785926413412375896573869241968214357,28,hard,185,medium,134,true,1,55,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:41|hidden_single:12|naked_pair:1|pointing_pair:1,true,"Requires naked_pair, pointing_pair; current rater classifies the puzzle as medium with score 134."
mastery_062,Mastery 62,assets/puzzles/mastery/mastery_02.json,070005206030028004826000000102000903000200060080300502060040000045802000000960030,974135286531628794826479351152786943493251867687394512769543128345812679218967435,30,hard,185,medium,133,true,1,53,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:36|hidden_single:15|naked_pair:1|pointing_pair:1,true,"Requires naked_pair, pointing_pair; current rater classifies the puzzle as medium with score 133."
mastery_070,Mastery 70,assets/puzzles/mastery/mastery_02.json,037900000104007950090000006300000400046008519901000003502000890000000100009150004,637985241124367958895214376378591462246738519951426783512643897463879125789152634,30,hard,185,medium,133,true,1,54,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:45|hidden_single:6|naked_pair:1|hidden_pair:2,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as medium with score 133."
mastery_115,Mastery 115,assets/puzzles/mastery/mastery_02.json,210070946096002037300000000002001000060000003173008502700000301030400060009000000,215873946496152837387964125952731684864529713173648592748296351531487269629315478,29,hard,185,medium,133,true,1,54,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:15|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 133.
mastery_124,Mastery 124,assets/puzzles/mastery/mastery_03.json,030010405400200079007000000300000500570030010000400008000900701010384000069001034,632719485458263179197845623386192547574638912921457368843926751715384296269571834,29,hard,185,medium,133,true,1,53,hidden_pair|hidden_single|naked_single,hidden_single:20|naked_single:32|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as medium with score 133.
mastery_128,Mastery 128,assets/puzzles/mastery/mastery_03.json,068000520004000000500070003020510670005000300040002050400020800800009230050107400,768493521934251786512876943329518674185764392647932158496325817871649235253187469,29,hard,185,medium,133,true,1,53,hidden_single|naked_pair|naked_single,hidden_single:22|naked_pair:1|naked_single:30,true,Requires naked_pair; current rater classifies the puzzle as medium with score 133.
mastery_155,Mastery 155,assets/puzzles/mastery/mastery_03.json,000905001950070083060080000080500006079000400040600012705800300000709000800420000,328945671954176283167382549281534796679218435543697812795861324432759168816423957,29,hard,185,medium,133,true,1,55,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:46|hidden_single:6|naked_pair:2|pointing_pair:1,true,"Requires naked_pair, pointing_pair; current rater classifies the puzzle as medium with score 133."
mastery_162,Mastery 162,assets/puzzles/mastery/mastery_03.json,000307509051000000300005082010400090060000000000090125100800900005042070007000041,248367519951284763376915482512438697769521834483796125124873956695142378837659241,28,hard,185,medium,133,true,1,54,hidden_single|naked_pair|naked_single,naked_single:33|hidden_single:20|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as medium with score 133.
mastery_197,Mastery 197,assets/puzzles/mastery/mastery_04.json,000002070187500000690107004000906800000820057000070000260000390704059200000000000,543692178187543629692187534475936812936821457821475963268714395714359286359268741,28,hard,185,medium,133,true,1,55,hidden_single|naked_single|pointing_pair,naked_single:44|hidden_single:9|pointing_pair:2,true,Requires pointing_pair; current rater classifies the puzzle as medium with score 133.
mastery_228,Mastery 228,assets/puzzles/mastery/mastery_04.json,592070000001009080000063500100920005009005030000010006300000400005708000910002070,592874613631259784748163529173926845269485137854317296387691452425738961916542378,28,hard,185,medium,133,true,1,55,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:13|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 133.
mastery_251,Mastery 251,assets/puzzles/mastery/mastery_05.json,000036007000800030000700518840002090000007004000050001307904100052000480090000006,581236947974815632623749518845162793216397854739458261367984125152673489498521376,28,hard,185,medium,133,true,1,55,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:11|naked_pair:1|hidden_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as medium with score 133."
mastery_264,Mastery 264,assets/puzzles/mastery/mastery_05.json,006000090940000072703104080000000560005200407100009000060700900510026000407000000,856372194941685372723194685382417569695238417174569238268743951519826743437951826,28,hard,185,medium,133,true,1,55,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:13|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 133.
mastery_109,Mastery 109,assets/puzzles/mastery/mastery_02.json,206000070700002531010800020800070006000530700900001080000205000000080960038000050,296153478784962531315847629853479216162538794947621385679215843521384967438796152,28,hard,185,medium,132,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:12|naked_pair:2|naked_single:41,true,Requires naked_pair; current rater classifies the puzzle as medium with score 132.
mastery_113,Mastery 113,assets/puzzles/mastery/mastery_02.json,210000894037000050409000300000001030023600009900200007000012500000500700000084021,215367894637849152489125376768491235523678419941253687874912563192536748356784921,29,hard,185,medium,132,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:14|naked_single:38|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 132.
mastery_233,Mastery 233,assets/puzzles/mastery/mastery_04.json,900000020240006001007000003450000000300712040100540830700903000000000400600270009,936187524245396781817425693459638217368712945172549836724953168593861472681274359,28,hard,185,medium,132,true,1,55,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:10|naked_pair:1|hidden_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as medium with score 132."
mastery_239,Mastery 239,assets/puzzles/mastery/mastery_04.json,050000901000008200700016080000601840200000000061000009810400090670005400040760000,458273961196548237723916584937651842284397615561824379815432796679185423342769158,28,hard,185,medium,132,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:19|naked_single:34|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as medium with score 132.
mastery_245,Mastery 245,assets/puzzles/mastery/mastery_05.json,806070150000020040073010006098200005000030010000008600051080000900607000000050092,826473159519826743473519286198264375264735918735198624351982467982647531647351892,28,hard,185,medium,132,true,1,55,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:10|naked_pair:1|hidden_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as medium with score 132."
mastery_023,Mastery 23,assets/puzzles/mastery/mastery_01.json,003700900407009000000056000970160008020003009005000206249000507050020063306000090,563748921487219635192356874974162358621583749835497216249631587758924163316875492,31,hard,185,medium,131,true,1,51,hidden_single|naked_pair|naked_single,naked_single:26|hidden_single:24|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as medium with score 131.
mastery_052,Mastery 52,assets/puzzles/mastery/mastery_01.json,800000500016005400053094070600000090070000034004000265000079002162500007000120000,849761523716235489253894176625348791971652834384917265538479612162583947497126358,30,hard,185,medium,131,true,1,54,hidden_pair|hidden_single|naked_pair|naked_single|pointing_pair,naked_single:47|hidden_single:4|hidden_pair:1|naked_pair:1|pointing_pair:1,true,"Requires hidden_pair, naked_pair, pointing_pair; current rater classifies the puzzle as medium with score 131."
mastery_055,Mastery 55,assets/puzzles/mastery/mastery_01.json,000310000000900410400856009056020040904000027070100300000400000003005700009031502,297314658685972413431856279356728941914563827872149365528497136163285794749631582,30,hard,185,medium,131,true,1,54,hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:8|naked_pair:3,true,Requires naked_pair; current rater classifies the puzzle as medium with score 131.
mastery_135,Mastery 135,assets/puzzles/mastery/mastery_03.json,005003000310700600000580390030040706760800904001060080070002030006098100000000000,685913472319724658427586391538149726762835914941267583174652839256398147893471265,29,hard,185,medium,131,true,1,54,hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:13|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 131.
mastery_167,Mastery 167,assets/puzzles/mastery/mastery_03.json,000400070000065900030780005000020000000851000500600097100000030093018450400000108,651493872827165943934782615346927581279851364518634297182546739793218456465379128,28,hard,185,medium,131,true,1,55,hidden_single|naked_single|pointing_pair,naked_single:46|hidden_single:7|pointing_pair:2,true,Requires pointing_pair; current rater classifies the puzzle as medium with score 131.
mastery_169,Mastery 169,assets/puzzles/mastery/mastery_03.json,608000200400603070000090008900050012100904680000000403010060807300000000087200000,638715249429683571751492368943856712172934685865127493214369857396578124587241936,28,hard,185,medium,131,true,1,55,hidden_single|naked_single|pointing_pair,naked_single:46|hidden_single:7|pointing_pair:2,true,Requires pointing_pair; current rater classifies the puzzle as medium with score 131.
mastery_171,Mastery 171,assets/puzzles/mastery/mastery_03.json,360004002904000080000008700083600000000052830050103006031000200000000005420000068,368974152974215683215368749183649527649752831752183496531896274896427315427531968,28,hard,185,medium,131,true,1,55,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:9|naked_pair:1|hidden_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as medium with score 131."
mastery_186,Mastery 186,assets/puzzles/mastery/mastery_04.json,000800100010002509000000032000090700076103000090506010001280090004005300000001820,342859167617342589859617432123498756576123948498576213731284695284965371965731824,28,hard,185,medium,131,true,1,55,hidden_single|naked_single|pointing_pair,naked_single:46|hidden_single:7|pointing_pair:2,true,Requires pointing_pair; current rater classifies the puzzle as medium with score 131.
mastery_198,Mastery 198,assets/puzzles/mastery/mastery_04.json,020078000000400000495600000000049000062500409140000300200700003050004070700050120,621378945378495261495621738537149682862537419149862357214786593953214876786953124,28,hard,185,medium,131,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:18|naked_pair:1|naked_single:35,true,Requires naked_pair; current rater classifies the puzzle as medium with score 131.
mastery_200,Mastery 200,assets/puzzles/mastery/mastery_04.json,010000700405000809003005106059200000000310008006089000090050600200001080000000913,612893754475162839983745126859274361724316598136589247391458672267931485548627913,28,hard,185,medium,131,true,1,54,hidden_single|naked_pair|naked_single,naked_single:35|hidden_single:18|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as medium with score 131.
mastery_208,Mastery 208,assets/puzzles/mastery/mastery_04.json,401000000956001000000900007009060070500012080012000000647000509108005060000040800,471283695956471328283956147839564271564712983712839456647128539128395764395647812,28,hard,185,medium,131,true,1,54,hidden_single|naked_pair|naked_single,naked_single:35|hidden_single:18|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as medium with score 131.
mastery_218,Mastery 218,assets/puzzles/mastery/mastery_04.json,071003600604050030000460000009700103003000050400008200000000326000000000320504710,571283694694157832832469571269745183183926457457318269945871326718632945326594718,28,hard,185,medium,131,true,1,55,hidden_single|naked_pair|naked_single|pointing_pair,hidden_single:9|naked_pair:1|pointing_pair:1|naked_single:44,true,"Requires naked_pair, pointing_pair; current rater classifies the puzzle as medium with score 131."
mastery_248,Mastery 248,assets/puzzles/mastery/mastery_05.json,002000018003002000000180047090836002300000400001000080000210054008500900000069001,742695318813472569965183247594836172386721495271954683639218754128547936457369821,28,hard,185,medium,131,true,1,54,hidden_single|naked_pair|naked_single,naked_single:35|hidden_single:18|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as medium with score 131.
mastery_256,Mastery 256,assets/puzzles/mastery/mastery_05.json,070040080000100007003002460000380015150060090908000070480000700000000000500890032,275946381694138527813752469746389215152467893938521674489213756321675948567894132,28,hard,185,medium,131,true,1,55,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:11|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as medium with score 131.
mastery_034,Mastery 34,assets/puzzles/mastery/mastery_01.json,720093600001200039389010000800900105010400000603000080030000098008001502000000300,724893651561247839389615274847936125215478963693152487136524798978361542452789316,30,hard,185,easy,130,true,1,52,hidden_single|naked_pair|naked_single,hidden_single:21|naked_pair:1|naked_single:30,true,Requires naked_pair; current rater classifies the puzzle as easy with score 130.
mastery_082,Mastery 82,assets/puzzles/mastery/mastery_02.json,000407060900000000032000004000009007890046000400300080000008409140600835085000076,518497362974263158632851794253189647891746523467325981726538419149672835385914276,29,hard,185,easy,130,true,1,54,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:12|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 130.
mastery_085,Mastery 85,assets/puzzles/mastery/mastery_02.json,001090008035201000070080000009500000750034000010000007002800030680050921000010806,421796358835241769976385214269578143758134692314629587192867435687453921543912876,29,hard,185,easy,130,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:12|naked_pair:2|naked_single:40,true,Requires naked_pair; current rater classifies the puzzle as easy with score 130.
mastery_107,Mastery 107,assets/puzzles/mastery/mastery_02.json,009408000607001045084000002100209000000500001000007928000842030003096000000000609,219458376637921845584763192176289453892534761345617928961842537753196284428375619,29,hard,185,easy,130,true,1,54,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:12|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 130.
mastery_136,Mastery 136,assets/puzzles/mastery/mastery_03.json,010060952050004006000000000097050381005800090000906005700000008000200530000681009,413768952952134876876529413697452381245813697381976245729345168168297534534681729,29,hard,185,easy,130,true,1,53,hidden_pair|hidden_single|naked_single,naked_single:35|hidden_single:17|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 130.
mastery_166,Mastery 166,assets/puzzles/mastery/mastery_03.json,080500000006004950000306800000630709479002008000009000040000000203860000807900003,784591236326784951591326874152638749479152368638479512945213687213867495867945123,28,hard,185,easy,130,true,1,54,hidden_single|naked_pair|naked_single,naked_single:36|hidden_single:17|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 130.
mastery_176,Mastery 176,assets/puzzles/mastery/mastery_03.json,109065420000090700006020003004009800000000010590800002208000051040000000605200900,139765428482193765756428193324519876867342519591876342278934651943651287615287934,28,hard,185,easy,130,true,1,54,hidden_single|naked_pair|naked_single,naked_single:36|hidden_single:17|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 130.
mastery_029,Mastery 29,assets/puzzles/mastery/mastery_01.json,500306800610040007008005001001000700020050086864000030080500643000600070430000000,579316824613842957248975361351468792927153486864729135782591643195634278436287519,30,hard,185,easy,129,true,1,52,hidden_single|naked_pair|naked_single,hidden_single:20|naked_single:31|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_105,Mastery 105,assets/puzzles/mastery/mastery_02.json,400000100007000829200010046000008000074005080893400600005000090001040060020109005,456982137317654829289713546562398714174265983893471652745826391931547268628139475,29,hard,185,easy,129,true,1,53,hidden_single|naked_pair|naked_single,hidden_single:18|naked_single:34|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_123,Mastery 123,assets/puzzles/mastery/mastery_03.json,530400000001730800000109075000900100010000096649500008000600001093807000400000500,537482619961735842284169375872946153315278496649513728758624931193857264426391587,29,hard,185,easy,129,true,1,53,hidden_single|naked_pair|naked_single,hidden_single:18|naked_pair:1|naked_single:34,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_177,Mastery 177,assets/puzzles/mastery/mastery_03.json,508003020000000000193700005400907500900000030285000060050800900370002010800000200,548193627726548391193726845431967582967285134285431769652814973379652418814379256,28,hard,185,easy,129,true,1,54,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:16|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_179,Mastery 179,assets/puzzles/mastery/mastery_03.json,692403050000020080008007620080040000000900000300002960009530006200804030000200000,692483157175629483438157629986345712721968345354712968849531276267894531513276894,28,hard,185,easy,129,true,1,54,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:16|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_185,Mastery 185,assets/puzzles/mastery/mastery_04.json,006000000095000063218607000000200031080310507000005000020000406647050010001000000,376549182495821763218637954754298631982316547163475829529183476647952318831764295,28,hard,185,easy,129,true,1,55,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:9|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_201,Mastery 201,assets/puzzles/mastery/mastery_04.json,307010008480000050000000739900040000610038500800700000000300605009067004000080020,397615248482973156561824739975146382614238597823759461148392675239567814756481923,28,hard,185,easy,129,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:16|naked_single:37|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_217,Mastery 217,assets/puzzles/mastery/mastery_04.json,000158900000203508000600020850020100092304000000800000007002041003400050010000300,234158967679243518185697423856729134792314685341865279567932841923481756418576392,28,hard,185,easy,129,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:9|naked_pair:2|naked_single:44,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_219,Mastery 219,assets/puzzles/mastery/mastery_04.json,004000730000000418930000000003001004020090087001420000070000005102500803000300240,814256739256937418937814652693781524425693187781425396378142965142569873569378241,28,hard,185,easy,129,true,1,55,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:9|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_237,Mastery 237,assets/puzzles/mastery/mastery_04.json,900080006007000530000309000000900008509248360042000000400190007025800000000507000,953782146287416539614359872136975428579248361842631795468193257725864913391527684,28,hard,185,easy,129,true,1,54,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:16|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_244,Mastery 244,assets/puzzles/mastery/mastery_05.json,005400020140082009802000000900001000000300402400500060280057000000800076000009240,695413827143782659872965134936241785758396412421578963284657391319824576567139248,28,hard,185,easy,129,true,1,54,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:16|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 129.
mastery_053,Mastery 53,assets/puzzles/mastery/mastery_01.json,000009010970000805400358002100090020309007000020080350000070200000400083200800507,835729416972164835416358972168593724359247168724681359683975241597412683241836597,30,hard,185,easy,128,true,1,52,hidden_single|naked_pair|naked_single,hidden_single:19|naked_pair:1|naked_single:32,true,Requires naked_pair; current rater classifies the puzzle as easy with score 128.
mastery_069,Mastery 69,assets/puzzles/mastery/mastery_02.json,790100060030000000002000035607010400004006519015020006040000050000040602200900301,798135264531264897462897135687519423324786519915423786143672958859341672276958341,30,hard,185,easy,128,true,1,53,hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:12|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 128.
